"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
"2018","France","LS","Females","Total","First time applicant","Person","0",""
"2018","France","NA","Total","Total","First time applicant","Person","0",""
"2018","France","NA","Males","Total","First time applicant","Person","0",""
"2018","France","NA","Females","Total","First time applicant","Person","0",""
"2018","France","ZA","Total","Total","First time applicant","Person","50",""
"2018","France","ZA","Males","Total","First time applicant","Person","20",""
"2018","France","ZA","Females","Total","First time applicant","Person","30",""
"2018","France","SZ","Total","Total","First time applicant","Person","0",""
"2018","France","SZ","Males","Total","First time applicant","Person","0",""
"2018","France","SZ","Females","Total","First time applicant","Person","0",""
"2018","France","BJ","Total","Total","First time applicant","Person","155",""
"2018","France","BJ","Males","Total","First time applicant","Person","95",""
"2018","France","BJ","Females","Total","First time applicant","Person","55",""
"2018","France","BF","Total","Total","First time applicant","Person","255",""
"2018","France","BF","Males","Total","First time applicant","Person","160",""
"2018","France","BF","Females","Total","First time applicant","Person","100",""
"2018","France","CV","Total","Total","First time applicant","Person","5",""
"2018","France","CV","Males","Total","First time applicant","Person","0",""
"2018","France","CV","Females","Total","First time applicant","Person","0",""
"2018","France","CI","Total","Total","First time applicant","Person","6,465",""
"2018","France","CI","Males","Total","First time applicant","Person","3,320",""
"2018","France","CI","Females","Total","First time applicant","Person","3,145",""
"2018","France","GM","Total","Total","First time applicant","Person","380",""
"2018","France","GM","Males","Total","First time applicant","Person","320",""
"2018","France","GM","Females","Total","First time applicant","Person","60",""
"2018","France","GH","Total","Total","First time applicant","Person","135",""
"2018","France","GH","Males","Total","First time applicant","Person","105",""
"2018","France","GH","Females","Total","First time applicant","Person","30",""
"2018","France","GN","Total","Total","First time applicant","Person","7,985",""
"2018","France","GN","Males","Total","First time applicant","Person","5,075",""
"2018","France","GN","Females","Total","First time applicant","Person","2,915",""
"2018","France","GW","Total","Total","First time applicant","Person","155",""
"2018","France","GW","Males","Total","First time applicant","Person","100",""
"2018","France","GW","Females","Total","First time applicant","Person","50",""
"2018","France","LR","Total","Total","First time applicant","Person","70",""
"2018","France","LR","Males","Total","First time applicant","Person","55",""
"2018","France","LR","Females","Total","First time applicant","Person","15",""
"2018","France","ML","Total","Total","First time applicant","Person","4,675",""
"2018","France","ML","Males","Total","First time applicant","Person","3,810",""
"2018","France","ML","Females","Total","First time applicant","Person","870",""
"2018","France","MR","Total","Total","First time applicant","Person","1,560",""
"2018","France","MR","Males","Total","First time applicant","Person","1,335",""
"2018","France","MR","Females","Total","First time applicant","Person","220",""
"2018","France","NE","Total","Total","First time applicant","Person","180",""
"2018","France","NE","Males","Total","First time applicant","Person","140",""
"2018","France","NE","Females","Total","First time applicant","Person","35",""
"2018","France","NG","Total","Total","First time applicant","Person","4,540",""
"2018","France","NG","Males","Total","First time applicant","Person","2,640",""
"2018","France","NG","Females","Total","First time applicant","Person","1,900",""
"2018","France","SN","Total","Total","First time applicant","Person","2,275",""
"2018","France","SN","Males","Total","First time applicant","Person","1,735",""
"2018","France","SN","Females","Total","First time applicant","Person","540",""
"2018","France","SL","Total","Total","First time applicant","Person","325",""
"2018","France","SL","Males","Total","First time applicant","Person","250",""
"2018","France","SL","Females","Total","First time applicant","Person","75",""
"2018","France","TG","Total","Total","First time applicant","Person","245",""
"2018","France","TG","Males","Total","First time applicant","Person","190",""
"2018","France","TG","Females","Total","First time applicant","Person","55",""
"2018","France","CA","Total","Total","First time applicant","Person","0",""
"2018","France","CA","Males","Total","First time applicant","Person","0",""
"2018","France","CA","Females","Total","First time applicant","Person","0",""
"2018","France","US","Total","Total","First time applicant","Person","25",""
"2018","France","US","Males","Total","First time applicant","Person","10",""
"2018","France","US","Females","Total","First time applicant","Person","10",""
"2018","France","AG","Total","Total","First time applicant","Person","0",""
"2018","France","AG","Males","Total","First time applicant","Person","0",""
"2018","France","AG","Females","Total","First time applicant","Person","0",""
"2018","France","BS","Total","Total","First time applicant","Person","0",""
"2018","France","BS","Males","Total","First time applicant","Person","0",""
"2018","France","BS","Females","Total","First time applicant","Person","0",""
"2018","France","BB","Total","Total","First time applicant","Person","0",""
"2018","France","BB","Males","Total","First time applicant","Person","0",""
"2018","France","BB","Females","Total","First time applicant","Person","0",""
"2018","France","CU","Total","Total","First time applicant","Person","75",""
"2018","France","CU","Males","Total","First time applicant","Person","55",""
"2018","France","CU","Females","Total","First time applicant","Person","25",""
"2018","France","DM","Total","Total","First time applicant","Person","0",""
"2018","France","DM","Males","Total","First time applicant","Person","0",""
"2018","France","DM","Females","Total","First time applicant","Person","0",""
"2018","France","DO","Total","Total","First time applicant","Person","360",""
"2018","France","DO","Males","Total","First time applicant","Person","100",""
"2018","France","DO","Females","Total","First time applicant","Person","260",""
"2018","France","GD","Total","Total","First time applicant","Person","0",""
"2018","France","GD","Males","Total","First time applicant","Person","0",""
"2018","France","GD","Females","Total","First time applicant","Person","0",""
"2018","France","HT","Total","Total","First time applicant","Person","2,245",""
"2018","France","HT","Males","Total","First time applicant","Person","980",""
"2018","France","HT","Females","Total","First time applicant","Person","1,270",""
